,cve,vectorString,Exploitation,Automatable,TechnicalImpact,base_vector,cisa_kev,nuclei,metasploit,exploitdb,poc_github,_Exploitation,KeyPhrases
8203,CVE-2023-35314,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,"['remote procedure call runtime denial of service', 'denial of service']"
8204,CVE-2023-35752,,None,No,Total,,False,False,False,False,False,None,
8205,CVE-2023-35841,,None,No,Total,,False,False,False,False,False,None,
8206,CVE-2023-35953,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
8207,CVE-2023-35729,,None,No,Total,,False,False,False,False,False,None,
8208,CVE-2023-35380,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['windows kernel elevation of privilege']
8209,CVE-2023-35318,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,"['remote procedure call runtime denial of service', 'denial of service']"
8210,CVE-2023-35748,,None,No,Total,,False,False,False,False,False,None,
8211,CVE-2023-35359,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['windows kernel elevation of privilege']
8212,CVE-2023-35725,,None,No,Partial,,False,False,False,False,False,None,
8213,CVE-2023-35733,,None,No,Total,,False,False,False,False,False,None,
8214,CVE-2023-35949,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
8215,CVE-2023-35738,,None,No,Total,,False,False,False,False,False,None,
8216,CVE-2023-35329,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,"['windows authentication denial of service', 'denial of service']"
8217,CVE-2023-35305,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['windows kernel elevation of privilege']
8218,CVE-2023-35755,,None,No,Total,,False,False,False,False,False,None,
8219,CVE-2023-35743,,None,No,Partial,,False,False,False,False,False,None,
8220,CVE-2023-35313,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['remote code execution']
8221,CVE-2023-35714,,None,No,Total,,False,False,False,False,False,None,
8222,CVE-2023-35299,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['windows common log file system driver elevation of privilege']
8223,CVE-2023-35333,,None,No,Total,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['remote code execution']
8224,CVE-2023-35364,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,False,False,False,False,False,None,['windows kernel elevation of privilege']
8225,CVE-2023-35734,,None,No,Partial,,False,False,False,False,False,None,
8226,CVE-2023-35325,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,False,False,False,False,False,None,"['windows print spooler information disclosure', 'information disclosure']"
8227,CVE-2023-35132,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,False,False,False,False,False,None,['sql injection']
8228,CVE-2023-35718,,None,No,Total,,False,False,False,False,False,None,
8229,CVE-2023-35308,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,False,False,False,False,False,None,"['security feature bypass', 'windows mshtml platform security feature bypass']"
8230,CVE-2023-35888,,None,No,Total,,False,False,False,False,False,None,"['obtain sensitive information using man', 'man in the middle techniques', 'obtain sensitive information']"
8231,CVE-2023-35133,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,False,False,False,False,False,None,"['ssrf', 'ssrf risk']"
8232,CVE-2023-35723,,None,No,Total,,False,False,False,False,False,None,
8233,CVE-2023-35373,,None,No,Partial,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,False,False,False,False,False,None,"['spoofing', 'mono authenticode validation spoofing']"
8234,CVE-2023-35735,,None,No,Total,,False,False,False,False,False,None,
8235,CVE-2023-35715,,None,No,Total,,False,False,False,False,False,None,
8236,CVE-2023-35742,,None,No,Total,,False,False,False,False,False,None,
8237,CVE-2023-35754,,None,No,Total,,False,False,False,False,False,None,
8238,CVE-2023-35353,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['telemetry elevation of privilege']
8239,CVE-2023-35390,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['remote code execution']
8240,CVE-2023-35739,,None,No,Total,,False,False,False,False,False,None,
8241,CVE-2023-25043,,None,No,Partial,,False,False,False,False,False,None,
8242,CVE-2023-25444,,None,No,Total,,False,False,False,False,False,None,
8243,CVE-2023-25921,,None,No,Partial,,False,False,False,False,False,None,"['upload or transfer files of dangerous types', 'be automatically processed']"
8244,CVE-2023-25330,,Poc,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,"['sql injection', 'execute arbitrary sql commands']"
8245,CVE-2023-25701,,None,No,Partial,,False,False,False,False,False,None,
8246,CVE-2023-25399,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,['potential memory leak was discovered']
8247,CVE-2023-25697,,None,No,Partial,,False,False,False,False,False,None,
8248,CVE-2023-25770,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,"['controller dos', 'dos', 'buffer overflow']"
8249,CVE-2023-25176,,None,No,Partial,,False,False,False,False,False,None,"['out-of-bounds read', 'local attacker cause information leak']"
8250,CVE-2023-25030,,None,No,Partial,,False,False,False,False,False,None,
8251,CVE-2023-25769,,None,No,Partial,,False,False,False,False,False,None,"['uncontrolled resource consumption', 'local access', 'enable denial of service']"
8252,CVE-2023-25494,,None,No,Partial,,False,False,False,False,False,None,
8253,CVE-2023-25457,,None,Yes,Partial,,False,False,False,False,False,None,
8254,CVE-2023-25050,,None,No,Partial,,False,False,False,False,False,None,
8255,CVE-2023-25699,,None,No,Total,,False,False,False,False,False,None,['os command injection']
8256,CVE-2023-25718,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,['proceed']
8257,CVE-2023-25200,,None,No,Partial,,False,False,False,False,False,None,
8258,CVE-2023-25646,,None,No,Total,,False,False,False,False,False,None,
8259,CVE-2023-40495,,None,Yes,Partial,,False,False,False,False,False,None,
8260,CVE-2023-40483,,None,No,Total,,False,False,False,False,False,None,
8261,CVE-2023-40694,,None,No,Partial,,False,False,False,False,False,None,
8262,CVE-2023-40505,,None,Yes,Total,,False,False,False,False,False,None,
8263,CVE-2023-40155,,None,No,Total,,False,False,False,False,False,None,
8264,CVE-2023-40513,,None,No,Partial,,False,False,False,False,False,None,
8265,CVE-2023-40499,,None,Yes,Partial,,False,False,False,False,False,None,
8266,CVE-2023-40071,,None,No,Partial,,False,False,False,False,False,None,
8267,CVE-2023-40509,,None,Yes,Partial,,False,False,False,False,False,None,
8268,CVE-2023-40508,,None,Yes,Partial,,False,False,False,False,False,None,
8269,CVE-2023-40070,,None,No,Total,,False,False,False,False,False,None,
8270,CVE-2023-40498,,None,Yes,Total,,False,False,True,False,False,Poc,
8271,CVE-2023-40512,,None,No,Partial,,False,False,False,False,False,None,
8272,CVE-2023-40504,,None,Yes,Total,,False,False,False,False,False,None,
8273,CVE-2023-40695,,None,No,Partial,,False,False,False,False,False,None,
8274,CVE-2023-40482,,None,No,Total,,False,False,False,False,False,None,
8275,CVE-2023-40085,,None,No,Partial,,False,False,False,False,False,None,"['out of bounds read', 'missing bounds check', 'local information disclosure with no additional execution privileges']"
8276,CVE-2023-40494,,None,Yes,Partial,,False,False,False,False,False,None,
8277,CVE-2023-40470,,None,No,Partial,,False,False,False,False,False,None,
8278,CVE-2023-40124,,None,No,Partial,,False,False,False,False,False,None,"['local information disclosure of photos or other images', 'cross-user read', 'confused deputy']"
8279,CVE-2023-40489,,None,No,Total,,False,False,False,False,False,None,
8280,CVE-2023-40221,,None,No,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,False,False,False,False,False,None,"['vulnerable device', 'inject malicious code', 'review notification mail server']"
8281,CVE-2023-40493,,None,Yes,Total,,False,False,False,False,False,None,
8282,CVE-2023-40485,,None,No,Total,,False,False,False,False,False,None,
8283,CVE-2023-40503,,None,Yes,Partial,,False,False,False,False,False,None,
8284,CVE-2023-40515,,None,Yes,Partial,,False,False,False,False,False,None,
8285,CVE-2023-40000,,Poc,No,Partial,,False,False,False,False,True,Poc,
8286,CVE-2023-40112,,None,No,Partial,,False,False,False,False,False,None,"['local information disclosure of past print jobs or', 'out of bounds read', 'missing bounds check']"
8287,CVE-2023-40390,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,False,False,False,False,False,None,"['access user-sensitive data', 'privacy issue']"
8288,CVE-2023-40113,,None,No,Partial,,False,False,False,False,False,None,['local information disclosure with no additional execution privileges']
8289,CVE-2023-40514,,None,No,Partial,,False,False,False,False,False,None,
8290,CVE-2023-40502,,None,Yes,Partial,,False,False,False,False,False,None,
8291,CVE-2023-40105,,None,No,Partial,,False,False,False,False,False,None,['local information disclosure with no additional execution privileges']
8292,CVE-2023-40484,,None,No,Total,,False,False,False,False,False,None,
8293,CVE-2023-40596,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,False,False,False,False,False,None,"['achieve privilege escalation', 'insecure path']"
8294,CVE-2023-40492,,None,Yes,Partial,,False,False,False,False,False,None,
8295,CVE-2023-40488,,None,No,Total,,False,False,False,False,False,None,
8296,CVE-2023-40471,,None,No,Total,,False,False,False,False,False,None,
8297,CVE-2023-40720,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:L,False,False,False,False,False,None,
8298,CVE-2023-40673,,None,No,Partial,,False,False,False,False,False,None,
8299,CVE-2023-40389,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,False,False,False,False,False,None,
8300,CVE-2023-40608,,None,Yes,Partial,,False,False,False,False,False,None,
8301,CVE-2023-40472,,None,No,Total,,False,False,False,False,False,None,
8302,CVE-2023-40517,,None,Yes,Total,,False,False,False,False,False,None,
8303,CVE-2023-40297,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,None,Yes,Partial,,False,False,False,False,True,Poc,
8304,CVE-2023-40487,,None,No,Total,,False,False,False,False,False,None,
8305,CVE-2023-40468,,None,No,Partial,,False,False,False,False,False,None,
8306,CVE-2023-40491,,None,No,Total,,False,False,False,False,False,None,
8307,CVE-2023-40486,,None,No,Total,,False,False,False,False,False,None,
8308,CVE-2023-40469,,None,No,Partial,,False,False,False,False,False,None,
8309,CVE-2023-40557,,None,No,Partial,,False,False,False,False,False,None,
8310,CVE-2023-40146,,None,No,Total,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
8311,CVE-2023-40516,,None,No,Total,,False,False,False,False,False,None,
8312,CVE-2023-40536,,None,No,Partial,,False,False,False,False,False,None,
8313,CVE-2023-40473,,None,No,Partial,,False,False,False,False,False,None,
8314,CVE-2023-40672,,None,No,Partial,,False,False,False,False,False,None,
8315,CVE-2023-40004,,Poc,Yes,Partial,,False,False,False,False,False,None,
8316,CVE-2023-40511,,None,Yes,Total,,False,False,False,False,False,None,
8317,CVE-2023-40507,,None,Yes,Partial,,False,False,False,False,False,None,
8318,CVE-2023-40696,,None,No,Partial,,False,False,False,False,False,None,
8319,CVE-2023-40481,,None,No,Total,,False,False,False,False,False,None,
8320,CVE-2023-40497,,None,No,Total,,False,False,False,False,False,None,
8321,CVE-2023-40478,,None,No,Total,,False,False,False,False,False,None,
8322,CVE-2023-40209,,None,No,Partial,,False,False,False,False,False,None,
8323,CVE-2023-40474,,None,No,Total,,False,False,False,False,False,None,
8324,CVE-2023-40475,,None,No,Total,,False,False,False,False,False,None,
8325,CVE-2023-40496,,None,No,Partial,,False,False,False,False,False,None,
8326,CVE-2023-40479,,None,No,Total,,False,False,False,False,False,None,
8327,CVE-2023-40480,,None,No,Total,,False,False,False,False,False,None,
8328,CVE-2023-40551,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:H,False,False,False,False,False,None,"['out-of-bounds read', 'crash or possible exposure of sensitive data']"
8329,CVE-2023-40506,,None,Yes,Partial,,False,False,False,False,False,None,
8330,CVE-2023-40510,,None,Yes,Partial,,False,False,False,False,False,None,
8331,CVE-2023-31889,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,None,No,Partial,,False,False,False,False,False,None,
8332,CVE-2023-31426,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,False,False,False,False,False,None,['access sensitive information']
8333,CVE-2023-31698,,Poc,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,False,False,False,True,False,Poc,"['stored cross site scripting (xss)', 'insert arbitrary content', 'not create their own accounts', 'xss', 'cross site scripting']"
8334,CVE-2023-31973,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Poc,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,False,False,False,False,False,None,['use after free']
8335,CVE-2023-31090,,None,No,Total,,False,False,False,False,False,None,
8336,CVE-2023-31506,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,False,False,False,False,False,None,"['execute arbitrary web scripts or html', 'xss', 'cross-site scripting (xss)']"
8337,CVE-2023-31346,,None,No,Partial,,False,False,False,False,True,Poc,"['access stale datafrom other guests', 'failure to initializememory']"
8338,CVE-2023-31080,,None,No,Partial,,False,False,False,False,False,None,
8339,CVE-2023-31234,,None,No,Partial,,False,False,False,False,False,None,
8340,CVE-2023-44439,,None,No,Total,,False,False,False,False,False,None,
8341,CVE-2023-44478,,None,No,Partial,,False,False,False,False,False,None,
8342,CVE-2023-44090,,None,No,Partial,,False,False,False,False,False,None,"['sql injection', 'sql command', 'be made to several files']"
8343,CVE-2023-44403,,None,No,Total,,False,False,False,False,False,None,
8344,CVE-2023-44415,,None,No,Total,,False,False,False,False,False,None,
8345,CVE-2023-44435,,None,No,Total,,False,False,False,False,False,None,
8346,CVE-2023-44423,,None,No,Total,,False,False,False,False,False,None,
8347,CVE-2023-44419,,None,No,Total,,False,False,False,False,False,None,
8348,CVE-2023-44418,,None,No,Total,,False,False,False,False,False,None,
8349,CVE-2023-44422,,None,No,Total,,False,False,False,False,False,None,
8350,CVE-2023-44434,,None,No,Partial,,False,False,False,False,False,None,
8351,CVE-2023-44414,,None,Yes,Total,,False,False,False,False,False,None,
8352,CVE-2023-44091,,None,No,Partial,,False,False,False,False,False,None,"['be made even', 'sql command', 'sql injection']"
8353,CVE-2023-44341,,None,No,Partial,,False,False,False,False,False,None,"['null pointer dereference', 'achieve an application denial-of-service']"
8354,CVE-2023-44438,,None,No,Total,,False,False,False,False,False,None,
8355,CVE-2023-44433,,None,No,Partial,,False,False,False,False,False,None,
8356,CVE-2023-44472,,None,No,Partial,,False,False,False,False,False,None,
8357,CVE-2023-44425,,None,No,Total,,False,False,False,False,False,None,
8358,CVE-2023-44999,,None,No,Partial,,False,False,False,False,False,None,"['csrf', 'cross-site request forgery (csrf)', 'cross-site request forgery']"
8359,CVE-2023-44235,,None,Yes,Partial,,False,False,False,False,False,None,
8360,CVE-2023-44409,,None,No,Total,,False,False,False,False,False,None,
8361,CVE-2023-44448,,None,No,Total,,False,False,False,False,False,None,
8362,CVE-2023-44346,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,False,False,False,False,False,None,"['disclosure of sensitive memory', 'out-of-bounds read', 'bypass mitigations such as aslr']"
8363,CVE-2023-44038,,None,No,Partial,,False,False,False,False,False,None,"['discover information about registered users', 'ldap injection']"
8364,CVE-2023-44429,,None,No,Total,,False,False,False,False,False,None,
8365,CVE-2023-44405,,None,No,Total,,False,False,False,False,False,None,
8366,CVE-2023-44413,,None,No,Total,,False,False,False,False,False,None,
8367,CVE-2023-44151,,None,No,Partial,,False,False,False,False,False,None,
8368,CVE-2023-44852,,None,No,Partial,,False,False,False,False,False,None,
8369,CVE-2023-44445,,None,No,Total,,False,False,False,False,False,None,
8370,CVE-2023-44412,,None,Yes,Total,,False,False,False,False,False,None,
8371,CVE-2023-44404,,None,No,Total,,False,False,False,False,False,None,
8372,CVE-2023-44428,,None,No,Total,,False,False,False,False,False,None,
8373,CVE-2023-44347,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,False,False,False,False,False,None,"['null pointer dereference', 'achieve an application denial-of-service']"
8374,CVE-2023-44408,,None,No,Total,,False,False,False,False,False,None,
8375,CVE-2023-44234,,None,No,Partial,,False,False,False,False,False,None,
8376,CVE-2023-44424,,None,No,Total,,False,False,False,False,False,None,
8377,CVE-2023-44432,,None,No,Total,,False,False,False,False,False,None,
8378,CVE-2023-44427,,None,No,Total,,False,False,False,False,False,None,
8379,CVE-2023-44431,,None,No,Total,,False,False,False,False,False,None,
8380,CVE-2023-44446,,None,No,Total,,False,False,False,False,False,None,
8381,CVE-2023-44407,,None,No,Total,,False,False,False,False,False,None,
8382,CVE-2023-44450,,None,No,Total,,False,False,False,False,False,None,
8383,CVE-2023-44344,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,False,False,False,False,False,None,"['disclosure of sensitive memory', 'out-of-bounds read', 'bypass mitigations such as aslr']"
8384,CVE-2023-44345,,None,No,Total,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,False,False,False,False,False,None,"['improper input validation', 'achieve an application denial-of-service']"
8385,CVE-2023-44451,,None,No,Total,,False,False,False,False,True,Poc,
8386,CVE-2023-44406,,None,No,Total,,False,False,False,False,False,None,
8387,CVE-2023-44410,,None,No,Total,,False,False,False,False,False,None,
8388,CVE-2023-44040,,None,No,Partial,,False,False,False,False,False,None,"['authenticate', 'xss', 'cross-site scripting (xss)']"
8389,CVE-2023-44447,,None,No,Partial,,False,False,False,False,False,None,
8390,CVE-2023-44430,,None,No,Total,,False,False,False,False,False,None,
